Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mexico,,,,,,,,,Espresso,,,12oz,,,,,TVARMEXICO -ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
mexico,,,,,,,,,Espresso,,,1 LB,,,,,TVARMEXICO -ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
mexico,,,,,,,,,Espresso,,,2 LB,,,,,TVARMEXICO -ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
mexico,,,,,,,,,Espresso,,,5 LB,,,,,TVARMEXICO -ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
mexico,,,,,,,,,Espresso,,,12 LB,,,,,TVARMEXICO -ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
mexico,,,,,,,,,Standard,,,12oz,,,,,TVARMEXICO -ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
mexico,,,,,,,,,Standard,,,1 LB,,,,,TVARMEXICO -ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
mexico,,,,,,,,,Standard,,,2 LB,,,,,TVARMEXICO -ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
mexico,,,,,,,,,Standard,,,5 LB,,,,,TVARMEXICO -ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
mexico,,,,,,,,,Standard,,,12 LB,,,,,TVARMEXICO -ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
mexico,,,,,,,,,Whole Bean,,,12oz,,,,,TVARMEXICO -WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
mexico,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARMEXICO -WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
mexico,,,,,,,,,Whole Bean,,,2 LB,,,,,TVARMEXICO -WH-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
mexico,,,,,,,,,Whole Bean,,,5 LB,,,,,TVARMEXICO -WH-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
mexico,,,,,,,,,Whole Bean,,,12 LB,,,,,TVARMEXICO -WH-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
nicaragua,Nicaragua,"<p><strong>Roast</strong>: Medium</p>
            <p><strong>Tasting Profile</strong>: Cocoa, floral and citrus tones.</p>
            <p><strong>Grower</strong>: Smallholder farmers from Molino Norte</p>
            <p><strong>Variety</strong>: Yellow and Red CAtuai, Catimor &amp; Parainema</p>
            <p><strong>Region</strong>: Molino Norte, Matagalpa, Nicaragua</p>
            <p><strong>Altitude</strong>: 900-1590 M</p>
            <p><strong>Soil Type</strong>: Clay Minerals</p>
            <p><strong>Process</strong>: Fully washed, fermented for 12-14 hours and then dried on patios and raised beds</p>",Mangy Dog Coffee,,"",single origin,true,Grind,Coarse,,Size,12oz,,,,,TVARNICARAGUA-CO-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_64816cf6-da62-4827-8c24-62320fac5c6b.jpg?v=1762966407,1,"",false,,,,oz,,16.25,active
nicaragua,,,,,,,,,Coarse,,,1 LB,,,,,TVARNICARAGUA-CO-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
nicaragua,,,,,,,,,Coarse,,,2 LB,,,,,TVARNICARAGUA-CO-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
nicaragua,,,,,,,,,Coarse,,,5 LB,,,,,TVARNICARAGUA-CO-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
nicaragua,,,,,,,,,Coarse,,,12 LB,,,,,TVARNICARAGUA-CO-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
nicaragua,,,,,,,,,Espresso,,,12oz,,,,,TVARNICARAGUA-ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
nicaragua,,,,,,,,,Espresso,,,1 LB,,,,,TVARNICARAGUA-ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
nicaragua,,,,,,,,,Espresso,,,2 LB,,,,,TVARNICARAGUA-ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
nicaragua,,,,,,,,,Espresso,,,5 LB,,,,,TVARNICARAGUA-ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
nicaragua,,,,,,,,,Espresso,,,12 LB,,,,,TVARNICARAGUA-ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
nicaragua,,,,,,,,,Standard,,,12oz,,,,,TVARNICARAGUA-ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
nicaragua,,,,,,,,,Standard,,,1 LB,,,,,TVARNICARAGUA-ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
nicaragua,,,,,,,,,Standard,,,2 LB,,,,,TVARNICARAGUA-ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
nicaragua,,,,,,,,,Standard,,,5 LB,,,,,TVARNICARAGUA-ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
nicaragua,,,,,,,,,Standard,,,12 LB,,,,,TVARNICARAGUA-ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
nicaragua,,,,,,,,,Whole Bean,,,12oz,,,,,TVARNICARAGUA-WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
nicaragua,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARNICARAGUA-WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
nicaragua,,,,,,,,,Whole Bean,,,2 LB,,,,,TVARNICARAGUA-WH-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
nicaragua,,,,,,,,,Whole Bean,,,5 LB,,,,,TVARNICARAGUA-WH-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
nicaragua,,,,,,,,,Whole Bean,,,12 LB,,,,,TVARNICARAGUA-WH-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea,Papua New Guinea,"<p><strong>Roast</strong>: Medium</p>
            <p><strong>Tasting Profile</strong>: Caramel, honey and fruit.</p>
            <p><strong>Grower</strong>: Small agricultural cooperatives in Chimbu.</p>
            <p><strong>Variety</strong>: Bourbon &amp; Typica</p>
            <p><strong>Region</strong>: Chimbu Province, Papua New Guinea</p>
            <p><strong>Altitude</strong>: 1350 M</p>
            <p><strong>Soil Type</strong>: Volcanic Loam</p>
            <p><strong>Process</strong>: Fully washed and dried in the sun.</p>",Mangy Dog Coffee,,"",single origin,true,Grind,Coarse,,Size,12oz,,,,,TVARPAPUA NEW GUINEA-CO-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_afe2501d-6972-47be-b3d7-01034ff899e1.jpg?v=1762966412,1,"",false,,,,oz,,16.25,active
papua-new-guinea,,,,,,,,,Coarse,,,1 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea,,,,,,,,,Coarse,,,2 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea,,,,,,,,,Coarse,,,5 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea,,,,,,,,,Coarse,,,12 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea,,,,,,,,,Espresso,,,12oz,,,,,TVARPAPUA NEW GUINEA-ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea,,,,,,,,,Espresso,,,1 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea,,,,,,,,,Espresso,,,2 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea,,,,,,,,,Espresso,,,5 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea,,,,,,,,,Espresso,,,12 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea,,,,,,,,,Standard,,,12oz,,,,,TVARPAPUA NEW GUINEA-ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea,,,,,,,,,Standard,,,1 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea,,,,,,,,,Standard,,,2 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea,,,,,,,,,Standard,,,5 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea,,,,,,,,,Standard,,,12 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea,,,,,,,,,Whole Bean,,,12oz,,,,,TVARPAPUA NEW GUINEA-WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea,,,,,,,,,Whole Bean,,,2 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea,,,,,,,,,Whole Bean,,,5 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea,,,,,,,,,Whole Bean,,,12 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea-1,Papua New Guinea,"<p><strong>Roast</strong>: Medium</p>
            <p><strong>Tasting Profile</strong>: Caramel, honey and fruit.</p>
            <p><strong>Grower</strong>: Small agricultural cooperatives in Chimbu.</p>
            <p><strong>Variety</strong>: Bourbon &amp; Typica</p>
            <p><strong>Region</strong>: Chimbu Province, Papua New Guinea</p>
            <p><strong>Altitude</strong>: 1350 M</p>
            <p><strong>Soil Type</strong>: Volcanic Loam</p>
            <p><strong>Process</strong>: Fully washed and dried in the sun.</p>",Mangy Dog Coffee,,"",single origin,true,Grind,Coarse,,Size,12oz,,,,,TVARPAPUA NEW GUINEA-CO-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_dea693e3-ce78-483c-bd6f-434be406854f.jpg?v=1762966415,1,"",false,,,,oz,,16.25,active
papua-new-guinea-1,,,,,,,,,Coarse,,,1 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea-1,,,,,,,,,Coarse,,,2 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea-1,,,,,,,,,Coarse,,,5 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea-1,,,,,,,,,Coarse,,,12 LB,,,,,TVARPAPUA NEW GUINEA-CO-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea-1,,,,,,,,,Espresso,,,12oz,,,,,TVARPAPUA NEW GUINEA-ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea-1,,,,,,,,,Espresso,,,1 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea-1,,,,,,,,,Espresso,,,2 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea-1,,,,,,,,,Espresso,,,5 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea-1,,,,,,,,,Espresso,,,12 LB,,,,,TVARPAPUA NEW GUINEA-ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea-1,,,,,,,,,Standard,,,12oz,,,,,TVARPAPUA NEW GUINEA-ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea-1,,,,,,,,,Standard,,,1 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea-1,,,,,,,,,Standard,,,2 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea-1,,,,,,,,,Standard,,,5 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea-1,,,,,,,,,Standard,,,12 LB,,,,,TVARPAPUA NEW GUINEA-ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
papua-new-guinea-1,,,,,,,,,Whole Bean,,,12oz,,,,,TVARPAPUA NEW GUINEA-WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
papua-new-guinea-1,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
papua-new-guinea-1,,,,,,,,,Whole Bean,,,2 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
papua-new-guinea-1,,,,,,,,,Whole Bean,,,5 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
papua-new-guinea-1,,,,,,,,,Whole Bean,,,12 LB,,,,,TVARPAPUA NEW GUINEA-WH-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
peru,Peru,"<p><strong>Roast</strong>: Medium</p>
            <p><strong>Tasting Profile</strong>: Salted caramel, silky sweet, citrus</p>
            <p><strong>Grower</strong>: Cooperativa Agricola de Servicisios Norandino</p>
            <p><strong>Variety</strong>: Caturra, Bourpon, Catuai, Pache, &amp; Catimor</p>
            <p><strong>Region</strong>: Piura, Amazonas, Peru</p>
            <p><strong>Altitude</strong>: 1100-1700 M</p>
            <p><strong>Soil Type</strong>: Clay Minerals</p>
            <p><strong>Process</strong>: Gully washed and dried in the sun.</p>",Mangy Dog Coffee,,"",single origin,true,Grind,Coarse,,Size,12oz,,,,,TVARPERU-CO-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_e22b565f-b897-4d76-acfb-1503f9f313d2.jpg?v=1762966422,1,"",false,,,,oz,,16.25,active
peru,,,,,,,,,Coarse,,,1 LB,,,,,TVARPERU-CO-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
peru,,,,,,,,,Coarse,,,2 LB,,,,,TVARPERU-CO-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
peru,,,,,,,,,Coarse,,,5 LB,,,,,TVARPERU-CO-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
peru,,,,,,,,,Coarse,,,12 LB,,,,,TVARPERU-CO-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
peru,,,,,,,,,Espresso,,,12oz,,,,,TVARPERU-ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
peru,,,,,,,,,Espresso,,,1 LB,,,,,TVARPERU-ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
peru,,,,,,,,,Espresso,,,2 LB,,,,,TVARPERU-ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
peru,,,,,,,,,Espresso,,,5 LB,,,,,TVARPERU-ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
peru,,,,,,,,,Espresso,,,12 LB,,,,,TVARPERU-ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
peru,,,,,,,,,Standard,,,12oz,,,,,TVARPERU-ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
peru,,,,,,,,,Standard,,,1 LB,,,,,TVARPERU-ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
peru,,,,,,,,,Standard,,,2 LB,,,,,TVARPERU-ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
peru,,,,,,,,,Standard,,,5 LB,,,,,TVARPERU-ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
peru,,,,,,,,,Standard,,,12 LB,,,,,TVARPERU-ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
peru,,,,,,,,,Whole Bean,,,12oz,,,,,TVARPERU-WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.25,
peru,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARPERU-WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.00,
peru,,,,,,,,,Whole Bean,,,2 LB,,,,,TVARPERU-WH-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.00,
peru,,,,,,,,,Whole Bean,,,5 LB,,,,,TVARPERU-WH-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,71.00,
peru,,,,,,,,,Whole Bean,,,12 LB,,,,,TVARPERU-WH-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,144.04,
peru-decaf,Peru Decaf,"<p><strong>Roast</strong>: Medium</p>
            <p><strong>Tasting Profile</strong>: Caramel, smooth, citrus</p>
            <p><strong>Grower</strong>: Cooperativa Agricola de Servicisios Norandino</p>
            <p><strong>Variety</strong>: Caturra, Bourpon, Catuai, Pache, &amp; Catimor</p>
            <p><strong>Region</strong>: Piura, Amazonas, Peru</p>
            <p><strong>Altitude</strong>: 1100-1700 M</p>
            <p><strong>Soil Type</strong>: Clay Minerals</p>
            <p><strong>Process</strong>: Gully washed and dried in the sun and decaffeinated using the Swiss Water Process.</p>",Mangy Dog Coffee,,"",single origin,true,Grind,Coarse,,Size,12oz,,,,,TVARPERU DECAF-CO-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_b0d6eeeb-c79a-482d-9709-d53c416c4b16.jpg?v=1762966431,1,"",false,,,,oz,,16.50,active
peru-decaf,,,,,,,,,Coarse,,,1 LB,,,,,TVARPERU DECAF-CO-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.45,
peru-decaf,,,,,,,,,Coarse,,,2 LB,,,,,TVARPERU DECAF-CO-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.50,
peru-decaf,,,,,,,,,Coarse,,,5 LB,,,,,TVARPERU DECAF-CO-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,72.00,
peru-decaf,,,,,,,,,Coarse,,,12 LB,,,,,TVARPERU DECAF-CO-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,155.00,
peru-decaf,,,,,,,,,Espresso,,,12oz,,,,,TVARPERU DECAF-ES-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.50,
peru-decaf,,,,,,,,,Espresso,,,1 LB,,,,,TVARPERU DECAF-ES-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.45,
peru-decaf,,,,,,,,,Espresso,,,2 LB,,,,,TVARPERU DECAF-ES-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.50,
peru-decaf,,,,,,,,,Espresso,,,5 LB,,,,,TVARPERU DECAF-ES-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,72.00,
peru-decaf,,,,,,,,,Espresso,,,12 LB,,,,,TVARPERU DECAF-ES-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,155.00,
peru-decaf,,,,,,,,,Standard,,,12oz,,,,,TVARPERU DECAF-ST-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.50,
peru-decaf,,,,,,,,,Standard,,,1 LB,,,,,TVARPERU DECAF-ST-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.45,
peru-decaf,,,,,,,,,Standard,,,2 LB,,,,,TVARPERU DECAF-ST-NA-2LB,1020.5828325,dripshipper,deny,dripshipper,49.99,,true,true,,,,,,,,,,,,,oz,,37.50,
peru-decaf,,,,,,,,,Standard,,,5 LB,,,,,TVARPERU DECAF-ST-NA-5LB,2721.55422,dripshipper,deny,dripshipper,89.99,,true,true,,,,,,,,,,,,,oz,,72.00,
peru-decaf,,,,,,,,,Standard,,,12 Pack,,,,,TVARPERU DECAF-ST-NA-12PK,226.796185,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,15.50,
peru-decaf,,,,,,,,,Standard,,,12 LB,,,,,TVARPERU DECAF-ST-NA-12LB,3401.942775,dripshipper,deny,dripshipper,189.99,,true,true,,,,,,,,,,,,,oz,,155.00,
peru-decaf,,,,,,,,,Whole Bean,,,12oz,,,,,TVARPERU DECAF-WH-NA-12OZ,396.89332375,dripshipper,deny,dripshipper,19.99,,true,true,,,,,,,,,,,,,oz,,16.50,
peru-decaf,,,,,,,,,Whole Bean,,,1 LB,,,,,TVARPERU DECAF-WH-NA-1LB,510.29141625,dripshipper,deny,dripshipper,28.99,,true,true,,,,,,,,,,,,,oz,,21.45,
